lambda (um),flam at wd surface (erg/cm^2/s/A)
0.122848,0.39715126036941273
0.122898,0.4009802730213417
0.122948,0.4048471890568971
0.122998,0.4087502112428926
0.123048,0.41268584848763656
0.123098,0.4166608104347716
0.123148,0.4206699068161344
0.123198,0.42471474608762216
0.123248,0.4287969314185495
0.123298,0.4329146752293142
0.123348,0.4370678870295564
0.123398,0.4412615465425536
0.123448,0.4454887968929446
0.123498,0.4497546141574185
0.123548,0.454058900552403
0.123598,0.45840155853498127
0.123648,0.4627808076324238
0.123698,0.46719823667184807
0.123748,0.47165542927403853
0.123798,0.4761506056823779
0.123848,0.48068534728543016
0.123898,0.48526123029310503
0.123948,0.48987480065673467
0.123998,0.4945293101126265
0.124048,0.49922298284324274
0.124098,0.5039590616291775
0.124148,0.5087341001713984
0.124198,0.5135513363666596
0.124248,0.5184123306612834
0.124298,0.5233136415629964
0.124348,0.5282551671085318
0.124398,0.5332417943899003
0.124448,0.5382717483193756
0.124498,0.5433432594239772
0.124548,0.5484595406249447
0.124598,0.553618821647953
0.124648,0.5588209940833455
0.124698,0.5640725695598596
0.124748,0.5693651561949348
0.124798,0.5747036072412343
0.124848,0.5800861564498562
0.124898,0.5855176417292468
0.124948,0.5909913471258591
0.124998,0.5965137541520453
0.125048,0.6020830950491385
0.125098,0.6077008963703733
0.125148,0.6133653935742363
0.125198,0.6190764694141463
0.125248,0.6248372878099238
0.125298,0.6306460850988469
0.125348,0.6365060166230235
0.125398,0.6424136814961782
0.125448,0.6483738656472293
0.125498,0.6543815361943031
0.125548,0.6604382066284474
0.125598,0.6665486481526001
0.125648,0.6727094666274193
0.125698,0.6789205360424639
0.125748,0.6851849855347503
0.125798,0.6915043080705714
0.125848,0.6978734924273927
0.125898,0.7042956609246838
0.125948,0.7107723036166729
0.125998,0.7173049057279954
0.126048,0.7238900886171041
0.126098,0.7305309578501611
0.126148,0.737225757698401
0.126198,0.7439775853989611
0.126248,0.7507846846082323
0.126298,0.7576469177146705
0.126348,0.7645689834422768
0.126398,0.7715475119138724
0.126448,0.7785823627032743
0.126498,0.7856766120835151
0.126548,0.7928285057703737
0.126598,0.8000411118330567
0.126648,0.8073094666777777
0.126698,0.8146398440163248
0.126748,0.8220336921328539
0.126798,0.8294844517291295
0.126848,0.8369967792958188
0.126898,0.8445737184844277
0.126948,0.8522103192457979
0.126998,0.8599080291682629
0.127048,0.8676714797462299
0.127098,0.8754989156565175
0.127148,0.8833869951949477
0.127198,0.891341930218614
0.127248,0.8993603772741962
0.127298,0.9074469434432507
0.127348,0.915595113732421
0.127398,0.923812663324219
0.127448,0.9320978371189321
0.127498,0.9404488853940094
0.127548,0.9488656456002132
0.127598,0.9573511167211757
0.127648,0.9659082882237121
0.127698,0.974532249596511
0.127748,0.9832259898830431
0.127798,0.9919909130212364
0.127848,1.0008236952383318
0.127898,1.0097320351877814
0.127948,1.0187094599027677
0.127998,1.0277605114661672
0.128048,1.0368818702351463
0.128098,1.0460764998269751
0.128148,1.05534735448168
0.128198,1.0646926816534967
0.128248,1.0741122987140228
0.128298,1.083604460096317
0.128348,1.0931752363084444
0.128398,1.1028197522537442
0.128448,1.1125440659311108
0.128498,1.122344865295634
0.128548,1.132225077649989
0.128598,1.1421813967091272
0.128648,1.1522183007073081
0.128698,1.162335592817746
0.128748,1.1725315242166112
0.128798,1.1828090051372853
0.128848,1.193167836530643
0.128898,1.203607819817885
0.128948,1.2141318521904048
0.128998,1.2247381823582657
0.129048,1.235426609560316
0.129098,1.2462015656777226
0.129148,1.2570612972767705
0.129198,1.268005597862739
0.129248,1.2790342614276027
0.129298,1.2901532395813156
0.129348,1.3013576987278246
0.129398,1.3126489676678106
0.129448,1.3240299066615224
0.129498,1.3355002979163149
0.129548,1.3470583908036988
0.129598,1.3587101007624447
0.129648,1.3704490769603122
0.129698,1.3822827562097395
0.129748,1.3942047946257092
0.129798,1.40622261472303
0.129848,1.418332932102831
0.129898,1.4305385726919884
0.129948,1.4428377817881126
0.129998,1.4552318554189596
0.130048,1.467722085460769
0.130098,1.4803097596503918
0.130148,1.4929946423547744
0.130198,1.5057764984921955
0.130248,1.518655093530845
0.130298,1.531631709234086
0.130348,1.5447242836865396
0.130398,1.557902270255995
0.130448,1.5711805836394246
0.130498,1.5845740926758483
0.130548,1.5980523220706015
0.130598,1.6116452412877547
0.130648,1.625337498813756
0.130698,1.6391439195682933
0.130748,1.6530491763303992
0.130798,1.6670530303466948
0.130848,1.6811853040410545
0.130898,1.6954006343998964
0.130948,1.7097438409043388
0.130998,1.7241846265160679
0.131048,1.7387377398361825
0.131098,1.753402911263503
0.131148,1.768179871823054
0.131198,1.783068353164453
0.131248,1.7980680875603223
0.131298,1.8131788079046895
0.131348,1.8284151638083468
0.131398,1.8437619506070528
0.131448,1.8592189030883848
0.131498,1.8747857566549175
0.131548,1.8904919888743021
0.131598,1.9062926901529123
0.131648,1.9222321762395838
0.131698,1.9382804435452363
0.131748,1.95445205630033
0.131798,1.970746719939867
0.131848,1.9871641405794684
0.131898,2.0037040250136435
0.131948,2.020366080714055
0.131998,2.0371500158278053
0.132048,2.0540555391757116
0.132098,2.0710971074530113
0.132148,2.0882596613054054
0.132198,2.105557636502647
0.132248,2.122975997416752
0.132298,2.140529158935484
0.132348,2.158216800640726
0.132398,2.1760239224046214
0.132448,2.193964907892085
0.132498,2.2120394388532523
0.132548,2.2302618450088936
0.132598,2.2486171402430553
0.132648,2.2670757582068255
0.132698,2.2856959062936033
0.132748,2.304477203814705
0.132798,2.3233463102414453
0.132848,2.3423904983184713
0.132898,2.361565646298683
0.132948,2.3808714425620154
0.132998,2.400336672780398
0.133048,2.419931886454517
0.133098,2.439671300613325
0.133148,2.459569089363382
0.133198,2.479595870113519
0.133248,2.4997803231875326
0.133298,2.520107594011084
0.133348,2.540591816331575
0.133398,2.561203697767125
0.133448,2.581971834806203
0.133498,2.6028958590247258
0.133548,2.623975402839057
0.133598,2.645224517410665
0.133648,2.666599583110217
0.133698,2.6881578849300176
0.133748,2.7098414516795666
0.133798,2.7317074838222632
0.133848,2.753698097919675
0.133898,2.7758847634632717
0.133948,2.7982096524246325
0.133998,2.82070110078051
0.134048,2.843344395936245
0.134098,2.8661821112552968
0.134148,2.88915659346097
0.134198,2.9123103856553287
0.134248,2.9356145108369636
0.134298,2.959097149988196
0.134348,2.9827578851933203
0.134398,3.00658205271042
0.134448,3.030555032120393
0.134498,3.054719148590794
0.134548,3.079059741136079
0.134598,3.1035621920158034
0.134648,3.1282403144518063
0.134698,3.153093697003054
0.134748,3.1781361020185233
0.134798,3.2033529260331153
0.134848,3.228743760426571
0.134898,3.2543081975025068
0.134948,3.280059961366521
0.134998,3.306012735181351
0.135048,3.3321237214369517
0.135098,3.358420746578154
0.135148,3.384917465358792
0.135198,3.4115852558291935
0.135248,3.4384518533915633
0.135298,3.4655167954546653
0.135348,3.4927515255073858
0.135398,3.5201977565993636
0.135448,3.547826944609934
0.135498,3.5756666949052605
0.135548,3.603674500818418
0.135598,3.6318919550865187
0.135648,3.660304585889077
0.135698,3.6889259139349155
0.135748,3.7177135605141682
0.135798,3.746750862200766
0.135848,3.7759535787814458
0.135898,3.8053909916098556
0.135948,3.835020787894448
0.135998,3.8648286059355716
0.136048,3.8948696424247573
0.136098,3.925129466152194
0.136148,3.9555936879214264
0.136198,3.9862618331235344
0.136248,4.017147290721805
0.136298,4.04823570538312
0.136348,4.079540447895492
0.136398,4.111061017479405
0.136448,4.142810736375516
0.136498,4.174789075667274
0.136548,4.206967904291247
0.136598,4.239374339424103
0.136648,4.272007855615308
0.136698,4.304867928586173
0.136748,4.337940273904924
0.136798,4.3712519023298775
0.136848,4.4047885216898335
0.136898,4.438563343546718
0.136948,4.4725483770496695
0.136998,4.506784268395302
0.137048,4.541243039129836
0.137098,4.5759515566095335
0.137148,4.610895565985992
0.137198,4.6460471823673775
0.137248,4.681460569172298
0.137298,4.717121475267783
0.137348,4.753029331953703
0.137398,4.78915630893907
0.137448,4.825556385581765
0.137498,4.862174491040828
0.137548,4.899064527857103
0.137598,4.936198690588262
0.137648,4.9735764180600555
0.137698,5.011210722435898
0.137748,5.049114577715574
0.137798,5.087246710228652
0.137848,5.125647221061513
0.137898,5.164301963623995
0.137948,5.203223877807194
0.137998,5.242412352452763
0.138048,5.281853274391019
0.138098,5.321573051659163
0.138148,5.36155756399063
0.138198,5.401792731543107
0.138248,5.442304907748077
0.138298,5.483080005678614
0.138348,5.524144313281832
0.138398,5.565483736680975
0.138448,5.607084222258913
0.138498,5.64895858805977
0.138548,5.691133020793307
0.138598,5.7335800455677335
0.138648,5.776299039758707
0.138698,5.819316136297003
0.138748,5.862603922552252
0.138798,5.906188495710805
0.138848,5.950069180959216
0.138898,5.994218627772136
0.138948,6.0386895378782235
0.138998,6.083414586254411
0.139048,6.128473049190157
0.139098,6.173810971980778
0.139148,6.219441008028403
0.139198,6.265389055111992
0.139248,6.31162784966744
0.139298,6.358169992219404
0.139348,6.405014794093424
0.139398,6.452188054284794
0.139448,6.499636095815562
0.139498,6.547411187898008
0.139548,6.595512591017612
0.139598,6.643926362112973
0.139648,6.6926385975513005
0.139698,6.741674991813442
0.139748,6.791034811730904
0.139798,6.840730493140506
0.139848,6.89072180385313
0.139898,6.941060666292571
0.139948,6.991706879691654
0.139998,7.042699136455597
0.140048,7.093997295404772
0.140098,7.145653106934175
0.140148,7.1976395629752075
0.140198,7.2499559167098
0.140248,7.302627589031409
0.140298,7.355614559268801
0.140348,7.408942242280688
0.140398,7.462635980050768
0.140448,7.516668858647699
0.140498,7.571040113244541
0.140548,7.625762007926794
0.140598,7.680859789368612
0.140648,7.73629358825852
0.140698,7.792075645998104
0.140748,7.848231158951258
0.140798,7.904720346235863
0.140848,7.961594342067579
0.140898,8.018839321964833
0.140948,8.076415593260243
0.140998,8.134374184921516
0.141048,8.192727175565366
0.141098,8.251421979553438
0.141148,8.31050949351045
0.141198,8.369963023869719
0.141248,8.429794647403
0.141298,8.490003516827331
0.141348,8.550588786689325
0.141398,8.611562484458679
0.141448,8.672949465034261
0.141498,8.73469739501307
0.141548,8.796843995067187
0.141598,8.859375539734344
0.141648,8.922303993117845
0.141698,8.985641284978254
0.141748,9.049348080366867
0.141798,9.113487543336078
0.141848,9.17800755323766
0.141898,9.242945599534059
0.141948,9.30830075085025
0.141998,9.374046552699804
0.142048,9.44020763875035
0.142098,9.50679582815895
0.142148,9.573797434942344
0.142198,9.641198810975204
0.142248,9.709049934568357
0.142298,9.777311681378247
0.142348,9.84599583580913
0.142398,9.915114148560841
0.142448,9.984640290572166
0.142498,10.054636718087288
0.142548,10.125039068907373
0.142598,10.1958844037054
0.142648,10.267184385628559
0.142698,10.33891273153128
0.142748,10.411081117632722
0.142798,10.483713806777645
0.142848,10.556771937615219
0.142898,10.630304972976397
0.142948,10.704261488796915
0.142998,10.778703466262002
0.143048,10.853604681457927
0.143098,10.928938983050285
0.143148,11.004768200336867
0.143198,11.081053592886336
0.143248,11.157806690873239
0.143298,11.235026459583382
0.143348,11.312699343204631
0.143398,11.390886910471504
0.143448,11.469525499329784
0.143498,11.548664098608958
0.143548,11.628264140989101
0.143598,11.708387003710937
0.143648,11.788956710933475
0.143698,11.870034583588797
0.143748,11.951619502840416
0.143798,12.033685462138394
0.143848,12.116243835683642
0.143898,12.199318393121125
0.143948,12.282895579980986
0.143998,12.366974289189734
0.144048,12.451615425440183
0.144098,12.536669037925613
0.144148,12.622220900028493
0.144198,12.708393674931731
0.144248,12.795062334668287
0.144298,12.882225786378454
0.144348,12.969882939516449
0.144398,13.058156124204642
0.144448,13.14692066529607
0.144498,13.236298727015505
0.144548,13.326042647844863
0.144598,13.416397759110062
0.144648,13.50736272908244
0.144698,13.598813321710752
0.144748,13.690748465559206
0.144798,13.783412566301813
0.144848,13.876436090596288
0.144898,13.970185932416461
0.144948,14.064415555295554
0.144998,14.159123899854162
0.145048,14.254432223644564
0.145098,14.35046144931681
0.145148,14.44684358062436
0.145198,14.543944006531621
0.145248,14.6416391970937
0.145298,14.739805961359819
0.145348,14.838565067095685
0.145398,14.938036949214407
0.145448,15.03797678205858
0.145498,15.1385050897207
0.145548,15.239620588694295
0.145598,15.341443390512426
0.145648,15.44372934902234
0.145698,15.546719890310223
0.145748,15.650292349513625
0.145798,15.754445456784412
0.145848,15.859298921478754
0.145898,15.96460944307485
0.145948,16.070617630042165
0.145998,16.177321974938874
0.146048,16.284600328033623
0.146098,16.392451435863578
0.146148,16.500994527982044
0.146198,16.61010771098566
0.146248,16.719910055205386
0.146298,16.830400071212388
0.146348,16.941456121363828
0.146398,17.05319703786787
0.146448,17.165501353049347
0.146498,17.278607646069716
0.146548,17.392274549849308
0.146598,17.506620580268073
0.146648,17.62164426898164
0.146698,17.73722457202609
0.146748,17.853599265986297
0.146798,17.970647231434878
0.146848,18.088367012210924
0.146898,18.20663790189445
0.146948,18.32581621023677
0.146998,18.44554273027905
0.147048,18.565935271219935
0.147098,18.68699239197142
0.147148,18.80883150285565
0.147198,18.93133215889582
0.147248,19.054611615256736
0.147298,19.178549594861547
0.147348,19.30314467201545
0.147398,19.428513869585966
0.147448,19.554537161552577
0.147498,19.68144970142502
0.147548,19.808894979933655
0.147598,19.937226201537555
0.147648,20.066087344232972
0.147698,20.195713173450144
0.147748,20.326219933318388
0.147798,20.457487941668628
0.147848,20.589515564548673
0.147898,20.722183525283675
0.147948,20.85549043517775
0.147998,20.989787369912698
0.148048,21.124837416794033
0.148098,21.260521630105536
0.148148,21.39683863357715
0.148198,21.534138564604675
0.148248,21.67218515889851
0.148298,21.81097681260161
0.148348,21.95062885860529
0.148398,22.091022608646906
0.148448,22.232156469003755
0.148498,22.37402884923629
0.148548,22.5168713997483
0.148598,22.66044898521191
0.148648,22.804760025467434
0.148698,22.94991932723057
0.148748,23.09592508215263
0.148798,23.24277548559593
0.148848,23.390352587453336
0.148898,23.53900303800061
0.148948,23.688260602901376
0.148998,23.838123959528772
0.149048,23.989170976344244
0.149098,24.141051891006054
0.149148,24.293649242229286
0.149198,24.447077092202743
0.149248,24.601449196503133
0.149298,24.756648104754827
0.149348,24.91278742535933
0.149398,25.069634574820604
0.149448,25.227418464464233
0.149498,25.386021968203487
0.149548,25.545558400685984
0.149598,25.70602578504825
0.149648,25.867307237807374
0.149698,26.029401020404112
0.149748,26.192534912297383
0.149798,26.356477361183224
0.149848,26.521455847837306
0.149898,26.68678102361833
0.149948,26.842609272233794
0.149998,26.999138851329164
0.150048,27.156368255106766
0.150098,27.314638648862967
0.150148,27.473377115347297
0.150198,27.63303889707406
0.150248,27.79362204529104
0.150298,27.954782858552303
0.150348,28.116861607213522
0.150398,28.279742586249103
0.150448,28.44342408883189
0.150498,28.607904411607894
0.150548,28.773181854688463
0.150598,28.939254721642634
0.150648,29.106234709653823
0.150698,29.273893273623315
0.150748,29.44268191224994
0.150798,29.612032443642747
0.150848,29.78216981863431
0.150898,29.9533183911167
0.150948,30.125250159923905
0.150998,30.297963456677994
0.151048,30.47145661638856
0.151098,30.645953408991534
0.151148,30.82122644645969
0.151198,30.997386641089435
0.151248,31.17443211856948
0.151298,31.352248590406916
0.151348,31.531059100077872
0.151398,31.71063702279286
0.151448,31.890980721712804
0.151498,32.07231280602111
0.151548,32.25451915429577
0.151598,32.437597918372525
0.151648,32.62154725382072
0.151698,32.80658897174209
0.151748,32.99227378417475
0.151798,33.17893533576814
0.151848,33.36645997125775
0.151898,33.55484586497457
0.151948,33.74431411139738
0.151998,33.93452829757053
0.152048,34.12570945236073
0.152098,34.31785554548527
0.152148,34.51085338534626
0.152198,34.70470116890314
0.152248,34.89950811616407
0.152298,35.09538315922624
0.152348,35.292102321831265
0.152398,35.48966381607111
0.152448,35.68839804256251
0.152498,35.88785994437009
0.152548,36.0884902953212
0.152598,36.289734116550974
0.152648,36.49214226517071
0.152698,36.6956019585495
0.152748,36.89989041406382
0.152798,37.10511609570932
